sample_i	sample_j	discordance	number_of_sites	concordance
MY2682	JU2139	182838	286268	0.361305
MY2682	JU2141	183320	287544	0.362463
MY2682	JU2151	182546	286237	0.362256
MY2682	JU2234	179890	281782	0.361599
MY2682	JU2250	183189	287226	0.362213
MY2682	JU2257	178096	279283	0.36231
MY2682	JU2287	174111	272830	0.361833
MY2682	JU2316	182760	285977	0.360928
MY2682	JU2460	183515	287788	0.362326
MY2682	JU2461	58728	92819	0.367285
MY2682	JU2464	183064	286996	0.362137
MY2682	JU2466	183038	287078	0.36241
MY2682	JU2467	183458	287688	0.362302
MY2682	JU2468	183337	287412	0.362111
MY2682	JU2478	183472	287825	0.362557
MY2682	JU2513	183340	287649	0.362626
MY2682	JU2519	182734	285930	0.360914
MY2682	JU2522	183508	287585	0.3619
MY2682	JU2526	183731	287356	0.360615
MY2682	JU2527	183483	287745	0.362342
MY2682	JU2534	183421	287884	0.362865
MY2682	JU2565	182919	287233	0.363169
MY2682	JU2566	183325	287837	0.363094
MY2682	JU2570	183501	287752	0.362295
MY2682	JU2572	182714	286672	0.362637
MY2682	JU2575	183292	287774	0.36307
MY2682	JU2576	183467	287696	0.362289
MY2682	JU2578	183342	287616	0.362546
MY2682	JU258	183641	287652	0.361586
MY2682	JU2581	140908	219387	0.357719
MY2682	JU2586	183415	287484	0.361999
MY2682	JU2587	172416	269551	0.360359
MY2682	JU2592	183288	287548	0.362583
MY2682	JU2593	183431	287615	0.362234
MY2682	JU2600	183282	287490	0.362475
MY2682	JU2604	183488	287459	0.36169
MY2682	JU2605	168739	263487	0.359593
MY2682	JU2610	183433	287726	0.362473
MY2682	JU2611	183413	287882	0.362888
MY2682	JU2619	67572	105039	0.356696
MY2682	JU263	183030	287087	0.362458
MY2682	JU2771	4063	136859	0.970313
MY2682	JU2800	183499	287873	0.36257
MY2682	JU2802	182591	286332	0.36231
MY2682	JU2811	183269	287223	0.361928
MY2682	JU2825	178827	280291	0.361995
MY2682	JU2828	151098	235517	0.358441
MY2682	JU2829	183325	287471	0.362283
MY2682	JU2830	182963	286813	0.362083
MY2682	JU2838	183548	287684	0.361981
MY2682	JU2841	183403	287566	0.362223
MY2682	JU2853	181810	285159	0.362426
MY2682	JU2860	170539	266913	0.361069
MY2682	JU2862	183436	287665	0.362328
MY2682	JU2866	183451	287698	0.362349
MY2682	JU2878	183504	287813	0.362419
MY2682	JU2879	183578	287723	0.361963
MY2682	JU300	183027	287009	0.362295
MY2682	JU310	183418	287829	0.362754
MY2682	JU311	183268	287531	0.362615
MY2682	JU312	183374	287847	0.362946
MY2682	JU315	183329	287770	0.362932
MY2682	JU319	182336	286065	0.362606
MY2682	JU322	182950	286834	0.362175
MY2682	JU323	183425	287707	0.362459
MY2682	JU345	182661	286422	0.362266
MY2682	JU346	183458	287842	0.362643
MY2682	JU360	183494	287787	0.362396
MY2682	JU361	182514	286431	0.362799
MY2682	JU363	183458	287675	0.362273
MY2682	JU367	183271	287771	0.363136
MY2682	JU393	183265	287385	0.362301
MY2682	JU394	183351	287890	0.363121
MY2682	JU397	183398	287568	0.362245
MY2682	JU400	183009	287239	0.362869
MY2682	JU406	182955	287058	0.362655
MY2682	JU440	183243	287723	0.363127
MY2682	JU533	182698	286354	0.361986
MY2682	JU561	183299	287529	0.362503
MY2682	JU642	183471	287868	0.362656
MY2682	JU751	183461	287690	0.362296
MY2682	JU774	183452	287693	0.362334
MY2682	JU775	183809	287741	0.3612
MY2682	JU778	183535	287664	0.361981
MY2682	JU782	183630	287782	0.361913
MY2682	JU792	183009	287108	0.362578
MY2682	JU830	183413	287533	0.362115
MY2682	JU847	182949	286677	0.361829
MY2682	KR314	183455	287794	0.362548
MY2682	LKC34	183476	287841	0.362579
MY2682	LSJ1	183234	288014	0.363802
MY2682	MY1	183500	287836	0.362484
MY2682	MY10	183578	287799	0.362131
MY2682	MY16	183532	287663	0.36199
MY2682	MY18	183482	287800	0.362467
MY2682	MY2004	183251	287334	0.362237
MY2682	MY2011	159491	249399	0.360499
MY2682	MY2014	183260	287416	0.362388
MY2682	MY2022	182869	286772	0.362319
MY2682	MY2042	183098	287167	0.362399
MY2682	MY2050	182988	286894	0.362176
MY2682	MY2054	180327	282470	0.361607
MY2682	MY2109	174679	273162	0.36053
MY2682	MY2121	165609	259012	0.360613
MY2682	MY2138	182932	286917	0.362422
MY2682	MY2142	179195	280739	0.361703
MY2682	MY2143	182863	286752	0.362296
MY2682	MY2144	131735	205910	0.36023
MY2682	MY2147	182930	286918	0.362431
MY2682	MY2198	150860	235570	0.359596
MY2682	MY2199	183092	287100	0.362271
MY2682	MY2208	127359	198747	0.35919
MY2682	MY2282	182860	286801	0.362415
MY2682	MY2294	183187	287416	0.362642
MY2682	MY23	183711	287642	0.361321
MY2682	MY2339	183269	287415	0.362354
MY2682	MY2344	146463	228530	0.359108
MY2682	MY2406	183209	287355	0.36243
MY2682	MY2434	183148	287330	0.362587
MY2682	MY2443	179963	282012	0.36186
MY2682	MY2481	159847	249853	0.360236
MY2682	MY2491	173527	271634	0.361173
MY2682	MY2502	183063	287060	0.362283
MY2682	MY2532	183085	287085	0.362262
MY2682	MY2535	183295	287543	0.362548
MY2682	MY2541	170217	266403	0.361054
MY2682	MY2573	183092	287222	0.362542
MY2682	MY2579	172234	269254	0.360329
MY2682	MY2585	176393	276259	0.361494
MY2682	MY2623	182873	286736	0.362225
MY2682	MY2630	182468	286002	0.362004
MY2682	MY2635	182280	285733	0.362062
MY2682	MY2636	183169	287230	0.362292
MY2682	MY2640	183020	286998	0.362295
MY2682	MY2649	5557	234050	0.976257
MY2682	MY2679	182884	286752	0.362222
MY2682	MY2681	167004	261304	0.360882
MY2688	AB1	55574	2871614	0.980647
MY2688	AB2	76937	2811242	0.972632
MY2688	AB3	70961	2715696	0.97387
MY2688	AB4	79581	2837919	0.971958
MY2688	BRC20067	54635	2732867	0.980008
MY2688	BRC20113	59224	2877035	0.979415
MY2688	BRC20231	165403	2735465	0.939534
MY2688	BRC20263	104783	2794363	0.962502
MY2688	CB4852	43676	2894407	0.98491
MY2688	CB4854	73278	2856508	0.974347
MY2688	CB4856	170291	2759806	0.938296
MY2688	CB4932	70200	2874511	0.975578
MY2688	CX11254	122235	2721021	0.955078
MY2688	CX11262	125761	2750099	0.95427
MY2688	CX11264	139313	2785846	0.949993
MY2688	CX11271	74713	2865100	0.973923
MY2688	CX11276	94001	2709264	0.965304
MY2688	CX11285	108055	2785359	0.961206
MY2688	CX11292	67266	2878588	0.976632
MY2688	CX11307	120648	2790464	0.956764
MY2688	CX11314	110275	2768466	0.960167
MY2688	CX11315	109316	2676222	0.959153
MY2688	DL200	60753	2789773	0.978223
MY2688	DL226	103528	2779009	0.962746
MY2688	DL238	178010	2754504	0.935375
MY2688	ECA189	147426	2552769	0.942249
MY2688	ECA190	158161	2649114	0.940297
MY2688	ECA192	113113	2155545	0.947525
MY2688	ECA193	157680	2646842	0.940427
MY2688	ECA243	99301	2875790	0.96547
MY2688	ECA245	77079	2750064	0.971972
MY2688	ECA246	82853	2833092	0.970755
MY2688	ECA248	86284	2818808	0.96939
MY2688	ECA249	85048	2828986	0.969937
MY2688	ECA250	74496	2632726	0.971704
MY2688	ECA251	78466	2829668	0.97227
MY2688	ECA252	78108	2778699	0.97189
MY2688	ECA253	75523	2853242	0.973531
MY2688	ECA254	76668	2879202	0.973372
MY2688	ECA259	113609	2792097	0.959311
MY2688	ECA36	344186	2673464	0.871258
MY2688	ED3005	95327	2761517	0.96548
MY2688	ED3011	73446	2663392	0.972424
MY2688	ED3012	80863	2847047	0.971598
MY2688	ED3017	36337	2881947	0.987392
MY2688	ED3021	88366	2675829	0.966976
MY2688	ED3040	95830	2845459	0.966322
MY2688	ED3042	63534	2762057	0.976998
MY2688	ED3046	87631	2806790	0.968779
MY2688	ED3048	65673	2803551	0.976575
MY2688	ED3049	89204	2808795	0.968241
MY2688	ED3052	89727	2837524	0.968378
MY2688	ED3057	57026	2771756	0.979426
MY2688	ED3072	57131	2768863	0.979367
MY2688	ED3073	60558	2862593	0.978845
MY2688	ED3077	59586	2850543	0.979097
MY2688	EG4347	54048	2888863	0.981291
MY2688	EG4348	45371	1623924	0.972061
MY2688	EG4349	94071	2776826	0.966123
MY2688	EG4724	111566	2818821	0.960421
MY2688	EG4725	133747	2759245	0.951528
MY2688	EG4946	69119	2839796	0.975661
MY2688	GXW1	76137	2863828	0.973414
MY2688	JT11398	59267	2886465	0.979467
MY2688	JU1088	92624	2832582	0.967301
MY2688	JU1172	75779	2788456	0.972824
MY2688	JU1200	75856	2895361	0.973801
MY2688	JU1212	100910	2618967	0.96147
MY2688	JU1213	81791	2651224	0.96915
MY2688	JU1242	88058	2811721	0.968682
MY2688	JU1246	95731	2741796	0.965085
MY2688	JU1395	25997	2809211	0.990746
MY2688	JU1400	110216	2806959	0.960735
MY2688	JU1401	62543	2784660	0.97754
MY2688	JU1409	66593	2875346	0.97684
MY2688	JU1440	60264	2871234	0.979011
MY2688	JU1491	97784	2840042	0.96557
MY2688	JU1516	66278	2856282	0.976796
MY2688	JU1530	49793	2894163	0.982795
MY2688	JU1568	83580	2840571	0.970576
MY2688	JU1580	120877	2846041	0.957528
MY2688	JU1581	67774	2876300	0.976437
MY2688	JU1586	73664	2885810	0.974474
MY2688	JU1652	109478	2777510	0.960584
MY2688	JU1656	76784	2543365	0.96981
MY2688	JU1666	86010	2838190	0.969695
MY2688	JU1762	90998	2818473	0.967714
MY2688	JU1770	92107	2826288	0.967411
MY2688	JU1792	77031	2872942	0.973187
MY2688	JU1793	108807	2631184	0.958647
MY2688	JU1807	67519	2875822	0.976522
MY2688	JU1808	82451	2849342	0.971063
MY2688	JU1893	159132	238491	0.332755
MY2688	JU1896	95086	2832329	0.966428
MY2688	JU1920	122978	2780973	0.955779
MY2688	JU1922	120382	2762534	0.956423
MY2688	JU1924	92358	2753430	0.966457
MY2688	JU1929	120358	2763649	0.95645
MY2688	JU1934	73037	2744397	0.973387
MY2688	JU1960	78503	2831415	0.972274
MY2688	JU2001	123798	2789579	0.955621
MY2688	JU2007	71201	2862280	0.975124
MY2688	JU2016	64899	2837667	0.977129
MY2688	JU2017	98890	2804835	0.964743
MY2688	JU2106	131718	2795972	0.95289
MY2688	JU2131	93666	2816337	0.966742
MY2688	JU2139	114757	2692601	0.957381
MY2688	JU2141	75265	2846508	0.973559
MY2688	JU2151	91028	2749254	0.96689
MY2688	JU2234	80592	2663711	0.969744
MY2688	JU2250	86682	2841801	0.969498
MY2688	JU2257	78524	2725651	0.971191
MY2688	JU2287	71900	2566492	0.971985
MY2688	JU2316	153873	2660724	0.942169
MY2688	JU2460	87194	2857446	0.969485
MY2688	JU2461	108761	167554	0.35089
MY2688	JU2464	76711	2688036	0.971462
MY2688	JU2466	52731	2759879	0.980894
MY2688	JU2467	82920	2809489	0.970486
MY2688	JU2468	80292	2761859	0.970928
MY2688	JU2478	64135	2889257	0.977802
MY2688	JU2513	75681	2815956	0.973124
MY2688	JU2519	110955	2574441	0.956901
MY2688	JU2522	102067	2801284	0.963564
MY2688	JU2526	177398	2689093	0.934031
MY2688	JU2527	86900	2859265	0.969608
MY2688	JU2534	58433	2894040	0.979809
MY2688	JU2565	84154	2864497	0.970622
MY2688	JU2566	88292	2882655	0.969371
